frame trackId x y sceneId metaId
8280 323 683.5 1874.0 hyang_0 0
8292 323 683.5 1842.0 hyang_0 0
8304 323 683.5 1810.0 hyang_0 0
8316 323 683.5 1778.0 hyang_0 0
8328 323 683.5 1746.0 hyang_0 0
8340 323 683.5 1714.0 hyang_0 0
8352 323 683.5 1682.0 hyang_0 0
8364 323 683.5 1650.0 hyang_0 0
8376 323 687.5 1610.0 hyang_0 0
8388 323 691.5 1569.5 hyang_0 0
8400 323 697.5 1529.5 hyang_0 0
8412 323 704.0 1501.5 hyang_0 0
8424 323 710.0 1473.0 hyang_0 0
8436 323 716.0 1445.0 hyang_0 0
8448 323 722.0 1417.0 hyang_0 0
8460 323 726.0 1389.0 hyang_0 0
8472 323 732.0 1361.0 hyang_0 0
8484 323 734.0 1337.0 hyang_0 0
8496 323 738.0 1317.0 hyang_0 0
8508 323 740.0 1293.0 hyang_0 0
9372 56 629.5 95.0 little_3 1
9384 56 631.5 115.0 little_3 1
9396 56 633.5 143.0 little_3 1
9408 56 635.5 188.0 little_3 1
9420 56 637.5 232.5 little_3 1
9432 56 639.5 277.0 little_3 1
9444 56 641.5 322.0 little_3 1
9456 56 645.5 358.0 little_3 1
9468 56 649.5 395.0 little_3 1
9480 56 651.5 435.0 little_3 1
9492 56 653.5 472.0 little_3 1
9504 56 652.5 508.0 little_3 1
9516 56 651.5 542.5 little_3 1
9528 56 650.5 575.0 little_3 1
9540 56 649.5 607.0 little_3 1
9552 56 647.5 640.0 little_3 1
9564 56 646.5 672.0 little_3 1
9576 56 640.5 710.5 little_3 1
9588 56 628.5 751.0 little_3 1
9600 56 616.5 792.0 little_3 1
504 0 54.0 1496.5 nexus_5 2
516 0 52.0 1496.5 nexus_5 2
528 0 51.5 1496.5 nexus_5 2
540 0 49.5 1496.5 nexus_5 2
552 0 48.0 1500.0 nexus_5 2
564 0 46.5 1500.0 nexus_5 2
576 0 44.5 1500.0 nexus_5 2
588 0 43.5 1500.0 nexus_5 2
600 0 42.5 1504.0 nexus_5 2
612 0 40.5 1504.0 nexus_5 2
624 0 39.0 1504.0 nexus_5 2
636 0 37.5 1507.5 nexus_5 2
648 0 36.5 1507.5 nexus_5 2
660 0 35.0 1507.5 nexus_5 2
672 0 33.5 1507.5 nexus_5 2
684 0 54.5 1511.0 nexus_5 2
696 0 112.0 1518.5 nexus_5 2
708 0 184.5 1526.0 nexus_5 2
720 0 237.0 1526.0 nexus_5 2
732 0 281.5 1526.0 nexus_5 2
708 1 113.0 1553.0 nexus_5 3
720 1 167.0 1550.0 nexus_5 3
732 1 217.0 1539.0 nexus_5 3
744 1 259.0 1535.0 nexus_5 3
756 1 310.0 1531.0 nexus_5 3
768 1 333.0 1528.0 nexus_5 3
780 1 338.0 1528.0 nexus_5 3
792 1 342.0 1528.0 nexus_5 3
804 1 330.0 1531.0 nexus_5 3
816 1 320.0 1539.0 nexus_5 3
828 1 309.0 1542.0 nexus_5 3
840 1 292.0 1546.0 nexus_5 3
852 1 289.0 1550.0 nexus_5 3
864 1 287.0 1561.0 nexus_5 3
876 1 284.0 1568.0 nexus_5 3
888 1 276.0 1572.0 nexus_5 3
900 1 263.0 1572.0 nexus_5 3
912 1 249.5 1575.0 nexus_5 3
924 1 238.0 1579.0 nexus_5 3
936 1 241.0 1579.0 nexus_5 3
708 2 58.5 1535.0 nexus_5 4
720 2 108.0 1535.0 nexus_5 4
732 2 156.0 1535.0 nexus_5 4
744 2 200.0 1524.0 nexus_5 4
756 2 253.0 1531.0 nexus_5 4
768 2 279.0 1531.0 nexus_5 4
780 2 287.0 1531.0 nexus_5 4
792 2 294.0 1531.0 nexus_5 4
804 2 281.0 1539.0 nexus_5 4
816 2 269.0 1550.0 nexus_5 4
828 2 256.0 1561.0 nexus_5 4
840 2 243.0 1568.0 nexus_5 4
852 2 236.0 1572.0 nexus_5 4
864 2 231.0 1572.0 nexus_5 4
876 2 226.0 1572.0 nexus_5 4
888 2 217.0 1575.0 nexus_5 4
900 2 203.0 1579.0 nexus_5 4
912 2 190.0 1586.0 nexus_5 4
924 2 177.0 1586.0 nexus_5 4
936 2 177.0 1586.0 nexus_5 4
504 5 108.0 1674.5 nexus_5 5
516 5 108.0 1674.5 nexus_5 5
528 5 106.5 1674.5 nexus_5 5
540 5 106.5 1674.5 nexus_5 5
552 5 105.0 1676.0 nexus_5 5
564 5 105.0 1676.0 nexus_5 5
576 5 103.0 1676.0 nexus_5 5
588 5 103.0 1676.0 nexus_5 5
600 5 101.5 1680.0 nexus_5 5
612 5 101.5 1680.0 nexus_5 5
624 5 100.0 1680.0 nexus_5 5
636 5 98.0 1682.0 nexus_5 5
648 5 98.0 1682.0 nexus_5 5
660 5 96.5 1682.0 nexus_5 5
672 5 96.5 1682.0 nexus_5 5
684 5 118.0 1685.0 nexus_5 5
696 5 185.5 1687.0 nexus_5 5
