frame trackId x y sceneId metaId
0 0 966.4261202061308 96.79458786086748 video6 0
10 0 966.4619471603984 96.72746153446523 video6 0
20 0 966.4550573615008 96.67181820622564 video6 0
30 0 966.4931152982684 96.63979704563492 video6 0
40 0 966.5391785251836 96.72982375123011 video6 0
50 0 966.4744144155464 96.66460032166624 video6 0
60 0 966.4189023215712 96.63100434989894 video6 0
70 0 966.4166057219388 96.61715913497142 video6 0
80 0 966.486094265106 96.57522978739463 video6 0
90 0 966.4997426286365 96.5746392332034 video6 0
100 0 966.5334698346684 96.5954398641609 video6 0
110 0 966.510110135549 96.57345812482096 video6 0
120 0 966.4282199543662 96.63251354394318 video6 0
130 0 966.4481019454709 96.54826114599548 video6 0
140 0 966.3858969039952 96.61269716997106 video6 0
150 0 966.403219826938 96.62424578526608 video6 0
160 0 966.4961336863568 96.6246394880602 video6 0
170 0 966.4832727284148 96.68113583902048 video6 0
180 0 966.4274981659104 96.76538823696816 video6 0
190 0 966.3805819162744 96.70233017277212 video6 0
0 1 533.3230596137419 511.8356141318597 video6 1
10 1 533.2731905931498 511.8581864253908 video6 1
20 1 533.2594109953546 511.8306928469328 video6 1
30 1 533.2571143957222 511.8176350375936 video6 1
40 1 533.2388728329266 511.8239998994323 video6 1
50 1 533.2182034362337 511.8333175322271 video6 1
60 1 533.214397642557 511.8762967539217 video6 1
70 1 533.2398570899119 511.8584488939202 video6 1
80 1 533.2155131338071 511.8623203047293 video6 1
90 1 533.2132165341745 511.8647481386267 video6 1
100 1 533.2554083502807 511.84860632406657 video6 1
110 1 533.2220092299106 511.8820054444368 video6 1
120 1 533.2255525550579 511.86481375575903 video6 1
130 1 533.2602640180753 511.8440131248015 video6 1
140 1 533.233623462338 511.8390262227424 video6 1
150 1 533.2468125059419 511.8302335270062 video6 1
160 1 533.2397258556472 511.84125720524247 video6 1
170 1 533.2322455025584 511.8686195494358 video6 1
180 1 533.2680724568258 511.8377138800951 video6 1
190 1 533.2825082259446 511.81415732957856 video6 1
0 4 1110.5270515548475 258.2179828321739 video6 2
10 4 1110.5270515548475 258.2179828321739 video6 2
20 4 1110.5270515548475 258.2179828321739 video6 2
30 4 1110.5270515548475 258.2179828321739 video6 2
40 4 1110.5270515548475 258.2179828321739 video6 2
50 4 1110.5270515548475 258.2179828321739 video6 2
60 4 1110.5270515548475 258.2179828321739 video6 2
70 4 1110.5270515548475 258.2179828321739 video6 2
80 4 1110.5270515548475 258.2179828321739 video6 2
90 4 1110.5270515548475 258.2179828321739 video6 2
100 4 1110.5270515548475 258.2179828321739 video6 2
110 4 1110.5270515548475 258.2179828321739 video6 2
120 4 1110.5270515548475 258.2179828321739 video6 2
130 4 1110.5270515548475 258.2179828321739 video6 2
140 4 1110.5270515548475 258.2179828321739 video6 2
150 4 1110.5270515548475 258.2179828321739 video6 2
160 4 1110.5270515548475 258.2179828321739 video6 2
170 4 1110.5270515548475 258.2179828321739 video6 2
180 4 1110.5270515548475 258.2179828321739 video6 2
190 4 1110.5270515548475 258.2179828321739 video6 2
0 5 1144.2724335325308 247.54994945340772 video6 3
10 5 1144.2724335325308 247.54994945340772 video6 3
20 5 1144.2724335325308 247.54994945340772 video6 3
30 5 1144.2724335325308 247.54994945340772 video6 3
40 5 1144.2724335325308 247.54994945340772 video6 3
50 5 1144.2724335325308 247.54994945340772 video6 3
60 5 1144.2724335325308 247.54994945340772 video6 3
70 5 1144.2724335325308 247.54994945340772 video6 3
80 5 1144.2724335325308 247.54994945340772 video6 3
90 5 1144.2724335325308 247.54994945340772 video6 3
100 5 1144.2724335325308 247.54994945340772 video6 3
110 5 1144.2724335325308 247.54994945340772 video6 3
120 5 1144.2724335325308 247.54994945340772 video6 3
130 5 1144.2724335325308 247.54994945340772 video6 3
140 5 1144.2724335325308 247.54994945340772 video6 3
150 5 1144.2724335325308 247.54994945340772 video6 3
160 5 1144.2724335325308 247.54994945340772 video6 3
170 5 1144.2724335325308 247.54994945340772 video6 3
180 5 1144.2724335325308 247.54994945340772 video6 3
190 5 1144.2724335325308 247.54994945340772 video6 3
190 8 426.5885260747528 708.1205385022589 video6 4
200 8 458.80115745768495 688.9655196071748 video6 4
210 8 491.952704387528 669.6063001961924 video6 4
220 8 525.2904727390031 650.7838289278986 video6 4
230 8 558.6896587263653 632.2988265713221 video6 4
240 8 592.2034122268245 614.0787861952074 video6 4
250 8 625.8028617021433 596.1611751821306 video6 4
260 8 659.4628757906287 578.4094442796548 video6 4
270 8 693.0772203549927 560.8978720816095 video6 4
280 8 726.798455227968 543.6725874320422 video6 4
290 8 760.6067640355824 526.7555720702928 video6 4
300 8 794.4100203240054 510.0309461406171 video6 4
310 8 828.2659671697116 493.4772528407341 video6 4
320 8 862.0657457501194 477.1716579182967 video6 4
330 8 895.8353404496426 461.1221666634527 video6 4
340 8 929.5982422016654 445.42523626076826 video6 4
350 8 963.3783356423656 430.15685134951406 video6 4
