frame trackId x y sceneId metaId
3060 41 331.4466369265867 606.706635757652 video0 0
3070 41 335.6732332731635 603.9062277828765 video0 0
3080 41 339.9798825212171 601.2146130135508 video0 0
3090 41 344.0193388063089 598.7834982596863 video0 0
3100 41 348.19429446972 596.4859143701703 video0 0
3110 41 352.46852885438875 594.3423995074311 video0 0
3120 41 356.74099157648385 592.1064957223317 video0 0
3130 41 360.898361848423 589.801431479727 video0 0
3140 41 364.8100615768137 587.3325868747567 video0 0
3150 41 368.3541085126024 584.5819166863088 video0 0
3160 41 371.7870000261767 581.6533584520381 video0 0
3170 41 375.209786501368 578.5933691016545 video0 0
3180 41 378.7302768866402 575.4703873042071 video0 0
3190 41 382.4287209348674 572.3514737689658 video0 0
3200 41 386.3533472383326 569.2952245951266 video0 0
3210 41 390.5159668808604 566.3450783243103 video0 0
3220 41 394.8875770899485 563.5217699703418 video0 0
3230 41 399.39849247103257 560.8186065857211 video0 0
3240 41 403.9189879534409 558.186506555444 video0 0
3250 41 408.301228137971 555.5505351143578 video0 0
5790 83 1085.7466102855783 388.14462933457406 video0 1
5800 83 1085.372264545476 383.3853531075149 video0 1
5810 83 1084.5292812460723 377.4662284488954 video0 1
5820 83 1083.248959759503 370.6867319507976 video0 1
5830 83 1081.6423898908497 362.95585265064096 video0 1
5840 83 1079.8508453260786 354.4795627268972 video0 1
5850 83 1077.8778693903375 345.5056980884827 video0 1
5860 83 1075.7308768195833 336.0673953872381 video0 1
5870 83 1073.406980459992 326.2880148319966 video0 1
5880 83 1070.853555371412 316.58409397896673 video0 1
5890 83 1068.2349724704006 307.0386385005816 video0 1
5900 83 1065.664093224614 297.81070432567674 video0 1
5910 83 1063.2618500089868 289.32634349465303 video0 1
5920 83 1061.0879544139657 281.7862788153935 video0 1
5930 83 1058.8427986132035 275.318594930261 video0 1
5940 83 1056.2229033695453 269.96213718161147 video0 1
5950 83 1053.2402110010794 265.3896073132432 video0 1
5960 83 1050.4514172587312 261.1826304892414 video0 1
5970 83 1048.270631864813 256.7987498764024 video0 1
5980 83 1046.7399154011648 252.17031421126504 video0 1
5810 84 1080.55603264753 384.2211185223589 video0 2
5820 84 1078.9022184435785 378.2411011649112 video0 2
5830 84 1077.2384304355087 371.1881780762776 video0 2
5840 84 1075.617556032001 363.1086093347704 video0 2
5850 84 1073.9649229364322 354.29550667063296 video0 2
5860 84 1072.073115393418 345.09427866859795 video0 2
5870 84 1069.736620544414 335.7350446118447 video0 2
5880 84 1066.8457921612492 326.35428813567813 video0 2
5890 84 1063.6347521721773 317.09826982812416 video0 2
5900 84 1060.283750839786 308.05918176014575 video0 2
5910 84 1056.9822904423247 299.09949042232057 video0 2
5920 84 1054.1164621865885 290.3727399043663 video0 2
5930 84 1051.569730045509 282.12794722358166 video0 2
5940 84 1049.3390756309984 274.69569149278635 video0 2
5950 84 1047.409078916952 268.2450680620669 video0 2
5960 84 1046.0181269452269 262.5641992110394 video0 2
5970 84 1045.113988478466 257.54245445454814 video0 2
5980 84 1044.1583405628037 253.04899323067124 video0 2
5990 84 1042.2551156387592 249.25658544890737 video0 2
