frame trackId x y sceneId metaId
0 0 966.4261202061308 96.79458786086748 video6 0
10 0 966.4619471603984 96.72746153446523 video6 0
20 0 966.4550573615008 96.67181820622564 video6 0
30 0 966.4931152982684 96.63979704563492 video6 0
40 0 966.5391785251836 96.72982375123011 video6 0
50 0 966.4744144155464 96.66460032166624 video6 0
60 0 966.4189023215712 96.63100434989894 video6 0
70 0 966.4166057219388 96.61715913497142 video6 0
80 0 966.486094265106 96.57522978739463 video6 0
90 0 966.4997426286365 96.5746392332034 video6 0
100 0 966.5334698346684 96.5954398641609 video6 0
110 0 966.510110135549 96.57345812482096 video6 0
120 0 966.4282199543662 96.63251354394318 video6 0
130 0 966.4481019454709 96.54826114599548 video6 0
140 0 966.3858969039952 96.61269716997106 video6 0
150 0 966.403219826938 96.62424578526608 video6 0
160 0 966.4961336863568 96.6246394880602 video6 0
170 0 966.4832727284148 96.68113583902048 video6 0
180 0 966.4274981659104 96.76538823696816 video6 0
190 0 966.3805819162744 96.70233017277212 video6 0
0 1 533.3230596137419 511.8356141318597 video6 1
10 1 533.2731905931498 511.8581864253908 video6 1
20 1 533.2594109953546 511.8306928469328 video6 1
30 1 533.2571143957222 511.8176350375936 video6 1
40 1 533.2388728329266 511.8239998994323 video6 1
50 1 533.2182034362337 511.8333175322271 video6 1
60 1 533.214397642557 511.8762967539217 video6 1
70 1 533.2398570899119 511.8584488939202 video6 1
80 1 533.2155131338071 511.8623203047293 video6 1
90 1 533.2132165341745 511.8647481386267 video6 1
100 1 533.2554083502807 511.84860632406657 video6 1
110 1 533.2220092299106 511.8820054444368 video6 1
120 1 533.2255525550579 511.86481375575903 video6 1
130 1 533.2602640180753 511.8440131248015 video6 1
140 1 533.233623462338 511.8390262227424 video6 1
150 1 533.2468125059419 511.8302335270062 video6 1
160 1 533.2397258556472 511.84125720524247 video6 1
170 1 533.2322455025584 511.8686195494358 video6 1
180 1 533.2680724568258 511.8377138800951 video6 1
190 1 533.2825082259446 511.81415732957856 video6 1
0 2 1127.8335702142742 222.9519238120938 video6 2
10 2 1124.314917108708 223.77220358370136 video6 2
20 2 1120.861946752632 224.8922224159204 video6 2
30 2 1117.331220094712 226.08520749932143 video6 2
40 2 1113.717487764359 227.2983370423564 video6 2
50 2 1110.375344744836 228.82642882070988 video6 2
60 2 1106.905838871406 231.01771295580576 video6 2
70 2 1103.382658183707 233.2900998664962 video6 2
80 2 1099.7911700612233 235.1766580389215 video6 2
90 2 1096.177897050797 236.486835320714 video6 2
100 2 1092.543101620957 237.31105212026307 video6 2
110 2 1088.6834362785262 237.8903201647196 video6 2
120 2 1084.871933911246 238.3827767430665 video6 2
130 2 1081.0696835596284 239.05226834451528 video6 2
140 2 1077.0766842042462 239.94164295649588 video6 2
150 2 1073.0760076443785 240.89748772355503 video6 2
160 2 1069.1878644665037 241.74237391979685 video6 2
170 2 1065.4862051787911 242.2845026673388 video6 2
180 2 1061.932971844472 242.41239045830457 video6 2
190 2 1058.2109712457286 242.19565707012603 video6 2
0 3 1131.4486148872743 228.91120615571643 video6 3
10 3 1127.3627016724731 230.3567515815635 video6 3
20 3 1123.4548733548916 231.69730959563776 video6 3
30 3 1119.6153524720946 232.9245468221297 video6 3
40 3 1115.787445821725 234.11700696847197 video6 3
50 3 1112.124763110633 235.32521522658007 video6 3
60 3 1108.4991540793233 236.47115282608047 video6 3
70 3 1104.740211035062 237.4163676176977 video6 3
80 3 1100.9129605560158 238.1622375612112 video6 3
90 3 1097.192928471243 238.9672285409793 video6 3
100 3 1093.6410074795713 240.37727509822076 video6 3
110 3 1090.1543755345958 241.9609445876814 video6 3
120 3 1086.5483204087288 243.2636415163851 video6 3
130 3 1082.7534847930676 244.36830593963228 video6 3
140 3 1078.8940163020338 245.40020096309445 video6 3
150 3 1075.0171592709253 246.4345894375862 video6 3
160 3 1071.194633225409 247.44050007663452 video6 3
170 3 1067.354915491215 248.2523808553003 video6 3
180 3 1063.3783860360547 248.8996282488798 video6 3
190 3 1059.2889951132383 249.512557882236 video6 3
0 4 1110.5270515548475 258.2179828321739 video6 4
10 4 1110.5270515548475 258.2179828321739 video6 4
20 4 1110.5270515548475 258.2179828321739 video6 4
30 4 1110.5270515548475 258.2179828321739 video6 4
40 4 1110.5270515548475 258.2179828321739 video6 4
50 4 1110.5270515548475 258.2179828321739 video6 4
60 4 1110.5270515548475 258.2179828321739 video6 4
70 4 1110.5270515548475 258.2179828321739 video6 4
80 4 1110.5270515548475 258.2179828321739 video6 4
90 4 1110.5270515548475 258.2179828321739 video6 4
100 4 1110.5270515548475 258.2179828321739 video6 4
110 4 1110.5270515548475 258.2179828321739 video6 4
120 4 1110.5270515548475 258.2179828321739 video6 4
130 4 1110.5270515548475 258.2179828321739 video6 4
140 4 1110.5270515548475 258.2179828321739 video6 4
150 4 1110.5270515548475 258.2179828321739 video6 4
160 4 1110.5270515548475 258.2179828321739 video6 4
