frame trackId x y sceneId metaId
1450 32.0 439.4163473650831 737.2901753720881 video6 0
1460 32.0 453.9595317295165 729.2571291774229 video6 0
1470 32.0 468.7808671180155 722.204534174451 video6 0
1480 32.0 483.9184770844802 716.0985975400082 video6 0
1490 32.0 499.2728860562559 710.7351843753287 video6 0
1500 32.0 514.5283443924355 705.8065503296535 video6 0
1510 32.0 529.3973178190265 700.9673524353824 video6 0
1520 32.0 543.9506728389755 695.6881916686506 video6 0
1530 32.0 558.2472024028751 689.8891463622463 video6 0
1540 32.0 572.1850031041736 683.70742193993 video6 0
1550 32.0 585.8488522778772 677.399843857751 video6 0
1560 32.0 599.2704429989152 671.0171341590221 video6 0
1570 32.0 612.4718226237595 664.5346208019766 video6 0
1580 32.0 625.4519412782927 657.8522376597688 video6 0
1590 32.0 638.1724129400851 650.8738556334939 video6 0
1600 32.0 650.7619784228234 643.5753932355765 video6 0
1610 32.0 663.2846144305564 636.1885445603729 video6 0
1620 32.0 675.8707678224122 629.010752068862 video6 0
1630 32.0 688.6113839438385 622.0353228135432 video6 0
1640 32.0 701.3763440213698 615.211403516839 video6 0
4870 80.0 1166.4132288013018 262.5912334695709 video6 1
4880 80.0 1141.7519482443945 269.6154818713641 video6 1
4890 80.0 1118.1303711497003 275.15960461855747 video6 1
4900 80.0 1096.3549976910313 278.4930205594771 video6 1
4910 80.0 1076.73645937297 279.32019012998217 video6 1
4920 80.0 1058.9269197768867 277.741573159713 video6 1
4930 80.0 1042.7297899742373 273.8888632333122 video6 1
4940 80.0 1028.1510411240658 267.93299298057224 video6 1
4950 80.0 1015.3083903618228 259.77094350369106 video6 1
4960 80.0 1004.4173899673038 249.80744127505287 video6 1
4970 80.0 994.7506740283212 238.62405093874693 video6 1
4980 80.0 986.4308809652512 226.2806153194836 video6 1
4990 80.0 979.5839956722216 212.7237220715235 video6 1
5000 80.0 974.0901356484146 198.1248943788504 video6 1
5010 80.0 969.968395479346 182.5162190191875 video6 1
5020 80.0 966.8811094019014 166.03299851945698 video6 1
5030 80.0 964.6575416376852 148.87792420151274 video6 1
5040 80.0 963.0995284469764 131.01831873344045 video6 1
5050 80.0 961.9955201950528 112.78043049732428 video6 1
5060 80.0 961.0351478458608 94.27154350456944 video6 1
5890 96.0 338.86176658583656 609.6077660305968 video6 2
5900 96.0 350.2045409366401 602.0158638167745 video6 2
5910 96.0 361.3433772400751 594.4217962375843 video6 2
5920 96.0 372.6249308063887 586.9615876084044 video6 2
5930 96.0 384.0283353874911 579.644227476368 video6 2
5940 96.0 395.47209450499366 572.4189937981622 video6 2
5950 96.0 406.7991207440313 565.18746087525 video6 2
5960 96.0 417.8176808438539 557.83020552674 video6 2
5970 96.0 428.3716060294496 550.2316759825494 video6 2
5980 96.0 438.2110262607986 542.3280267728941 video6 2
5990 96.0 447.58850188034734 534.0327745173262 video6 2
6000 96.0 456.633692341635 525.5465764065964 video6 2
6010 96.0 465.5312442551172 517.1425965627112 video6 2
6020 96.0 474.4612110319842 509.13350062135663 video6 2
6030 96.0 483.5743152252624 501.8047887254222 video6 2
6040 96.0 492.9610428604736 495.34609438742274 video6 2
6050 96.0 502.6461315965167 489.8096488447152 video6 2
6060 96.0 512.5631768954454 484.9970258890489 video6 2
6070 96.0 522.3521375520112 480.3815167989862 video6 2
6080 96.0 531.4594018205095 475.48897217610784 video6 2
6210 98.0 873.0244630252315 102.6103655360231 video6 3
6220 98.0 871.3946646917233 120.35409114835112 video6 3
6230 98.0 869.6971494776213 138.13613716597618 video6 3
6240 98.0 867.9934006359455 155.8740884706567 video6 3
6250 98.0 866.3791535628058 173.575162946952 video6 3
6260 98.0 865.0452884962323 191.316329491118 video6 3
6270 98.0 863.9610966182807 209.2227855916939 video6 3
6280 98.0 862.561286333687 227.3296364144912 video6 3
6290 98.0 859.9412598557641 244.8600407295233 video6 3
6300 98.0 855.6915662785972 260.6604493499363 video6 3
6310 98.0 850.0756583886041 273.91904711419687 video6 3
6320 98.0 843.9456402665859 284.80473252099455 video6 3
6330 98.0 838.0065679997296 294.0159999442804 video6 3
6340 98.0 832.7484047153524 301.9547543197472 video6 3
6350 98.0 828.4301412348714 308.96332022690683 video6 3
