frame trackId x y sceneId metaId
3504 2 1502.5 1026.5 coupa_0 0
3516 2 1505.0 1024.0 coupa_0 0
3528 2 1508.0 1024.0 coupa_0 0
3540 2 1508.0 1022.0 coupa_0 0
3552 2 1511.0 1019.5 coupa_0 0
3564 2 1513.5 1017.5 coupa_0 0
3576 2 1513.5 1013.0 coupa_0 0
3588 2 1513.5 1004.0 coupa_0 0
3600 2 1511.0 994.5 coupa_0 0
3612 2 1508.0 985.5 coupa_0 0
3624 2 1508.0 976.5 coupa_0 0
3636 2 1505.0 969.5 coupa_0 0
3648 2 1505.0 960.5 coupa_0 0
3660 2 1508.0 953.5 coupa_0 0
3672 2 1511.0 944.5 coupa_0 0
3684 2 1513.5 935.5 coupa_0 0
3696 2 1516.0 928.5 coupa_0 0
3708 2 1519.0 919.5 coupa_0 0
3720 2 1524.5 912.5 coupa_0 0
3732 2 1527.0 885.0 coupa_0 0
3972 4 362.5 26.0 coupa_0 1
3984 4 346.0 26.0 coupa_0 1
3996 4 324.0 25.0 coupa_0 1
4008 4 306.5 27.0 coupa_0 1
4020 4 291.0 32.5 coupa_0 1
4032 4 277.5 37.0 coupa_0 1
4044 4 265.0 42.5 coupa_0 1
4056 4 251.0 48.5 coupa_0 1
4068 4 236.0 53.0 coupa_0 1
4080 4 219.5 55.5 coupa_0 1
4092 4 203.0 57.5 coupa_0 1
4104 4 186.5 62.5 coupa_0 1
4116 4 167.5 64.5 coupa_0 1
4128 4 151.0 66.5 coupa_0 1
4140 4 134.5 68.5 coupa_0 1
4152 4 118.0 71.5 coupa_0 1
4164 4 98.5 73.5 coupa_0 1
4176 4 79.5 73.5 coupa_0 1
4188 4 60.0 75.5 coupa_0 1
4200 4 41.0 78.5 coupa_0 1
312 5 1608.0 326.5 coupa_0 2
324 5 1608.0 326.5 coupa_0 2
336 5 1608.0 326.5 coupa_0 2
348 5 1608.0 326.5 coupa_0 2
360 5 1608.0 326.5 coupa_0 2
372 5 1608.0 326.5 coupa_0 2
384 5 1608.0 326.5 coupa_0 2
396 5 1608.0 326.5 coupa_0 2
408 5 1608.0 326.5 coupa_0 2
420 5 1608.0 326.5 coupa_0 2
432 5 1608.0 326.5 coupa_0 2
444 5 1608.0 326.5 coupa_0 2
456 5 1608.0 326.5 coupa_0 2
468 5 1608.0 326.5 coupa_0 2
480 5 1608.0 326.5 coupa_0 2
492 5 1608.0 326.5 coupa_0 2
504 5 1607.0 324.0 coupa_0 2
516 5 1607.0 324.0 coupa_0 2
528 5 1607.0 324.0 coupa_0 2
540 5 1605.5 324.0 coupa_0 2
3696 6 1352.5 28.0 coupa_0 3
3708 6 1344.5 32.5 coupa_0 3
3720 6 1336.0 43.5 coupa_0 3
3732 6 1325.0 59.5 coupa_0 3
3744 6 1314.0 75.5 coupa_0 3
3756 6 1300.5 89.5 coupa_0 3
3768 6 1284.0 105.5 coupa_0 3
3780 6 1267.5 121.5 coupa_0 3
3792 6 1251.0 137.5 coupa_0 3
3804 6 1231.5 150.5 coupa_0 3
3816 6 1212.5 162.5 coupa_0 3
3828 6 1190.5 176.0 coupa_0 3
3840 6 1168.5 187.5 coupa_0 3
3852 6 1143.5 196.5 coupa_0 3
